severity,kind,sku,slug,name,detail,fixedTo
"review","missing-image","6WZ8M","asian-paints-asian-paints-trucare-wall-putty-40-kg-bag-6wz8m","Asian Paints TruCare Wall Putty, 40 Kg Bag","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","6WZ8M","asian-paints-asian-paints-trucare-wall-putty-40-kg-bag-6wz8m","Asian Paints TruCare Wall Putty, 40 Kg Bag","Name says 40Kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 40. Cheapest variant: 780.00",""
"review","missing-image","6XJEH","homerun-loctite-powergrab-mirror-construction-adhesive-440g-6xjeh","LOCTITE Powergrab Mirror Construction Adhesive, 440g","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","6XVJG","havells-havells-life-guard-fr-lsh-wire-6xvjg","Havells Life Guard FR-LSH Wire","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7253J","asian-paints-asian-paints-trustar-sanding-paper-7253j","Asian Paints TruStar Sanding Paper","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","72LYV","homerun-cp-plus-6mp-ip-dome-hybrid-camera-cp-unc-da61l3c-lq-72lyv","CP Plus 6MP IP Dome Hybrid Camera - CP-UNC-DA61L3C-LQ","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","749J9","supreme-supreme-duraprotector-xf-floor-protection-sheet-2mm-thick-x-4-3ft-wide-x-30m-98-5ft-long-roll-749j9","Supreme Duraprotector-xf Floor Protection Sheet, 2mm Thick X 4.3ft Wide X 30m/98.5ft Long Roll","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","75LHR","hettich-hettich-cargo-dish-drainer-set-75lhr","Hettich Cargo Dish Drainer Set","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","76A2W","ebco-ebco-universal-magic-corner-double-pullout-76a2w","Ebco Universal Magic Corner, Double Pullout","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","77HVD","asian-paints-asian-paints-tractor-emulsion-colour-77hvd","Asian Paints Tractor Emulsion, Colour","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","783YK","jaquar-jaquar-continental-tissue-paper-holder-acn-chr-1153s-783yk","Jaquar Continental Tissue Paper Holder, ACN-CHR-1153S","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","787UW","polycab-polycab-maxima-green-wire-hr-fr-lsh-lf-787uw","Polycab Maxima+ Green Wire HR FR-LSH LF","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","78UU7","myk-laticrete-myk-laticrete-notch-trowel-78uu7","MYK Laticrete Notch Trowel","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7BSBN","jaquar-jaquar-aquamax-concealed-body-shower-mixer-7bsbn","Jaquar Aquamax Concealed Body Shower Mixer","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7DNGM","asian-paints-asian-paints-apex-ultima-protek-colour-7dngm","Asian Paints Apex Ultima Protek, Colour","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7G97R","philips-philips-astraspot-next-led-cob-light-7g97r","Philips AstraSpot Next LED COB light","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7KLXF","homerun-faber-hood-glory-bldc-60-cm-1500-m3-hr-filterless-heat-auto-clean-wall-mounted-chimney-black-glass-7klxf","Faber Hood Glory BLDC 60 cm 1500 m³/hr Filterless Heat Auto Clean Wall Mounted Chimney (Black Glass)","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7NCPM","fevicol-fevicol-heatx-heatproof-adhesive-7ncpm","Fevicol HeatX Heatproof Adhesive","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7Q8UJ","myk-laticrete-myk-laticrete-sp-100-epoxy-tile-grout-colour-powder-part-c-7q8uj","MYK Laticrete SP-100 Epoxy Tile Grout, Colour Powder (Part C)","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7R6JL","birla-white-birla-white-wallcare-putty-30-kg-bag-7r6jl","Birla White WallCare Putty, 30 Kg Bag","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","7R6JL","birla-white-birla-white-wallcare-putty-30-kg-bag-7r6jl","Birla White WallCare Putty, 30 Kg Bag","Name says 30Kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 30. Cheapest variant: 715.00",""
"review","missing-image","7SFMW","homerun-futura-vanta-01is-stainless-steel-chrome-finish-rotatable-faucet-table-mount-7sfmw","Futura VANTA-01IS Stainless Steel Chrome Finish Rotatable Faucet, Table Mount","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7T9SP","homerun-makita-m0600b-400w-corded-drill-10mm-chuck-steel-10mm-wood-20mm-7t9sp","Makita M0600B 400W Corded Drill | 10mm Chuck, Steel 10mm / Wood 20mm","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","7W35Z","roff-roff-t04-vfa-tile-adhesive-white-20-kg-bag-7w35z","Roff T04 VFA Tile Adhesive, White, 20 Kg Bag","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","7W35Z","roff-roff-t04-vfa-tile-adhesive-white-20-kg-bag-7w35z","Roff T04 VFA Tile Adhesive, White, 20 Kg Bag","Name says 20Kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 20. Cheapest variant: 755.00",""
"review","missing-image","83X4B","homerun-taparia-dbs-4-segmented-110mm-4-diamond-cutting-blade-83x4b","Taparia DBS-4 Segmented 110mm (4"") Diamond Cutting Blade","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","86D5W","ashirvad-ashirvad-flowguard-plus-cpvc-threaded-tank-nipple-86d5w","Ashirvad Flowguard Plus CPVC Threaded Tank Nipple","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8D3HZ","ashirvad-ashirvad-flowguard-plus-reducing-female-adapter-brass-threaded-fabt-8d3hz","Ashirvad Flowguard Plus Reducing Female Adapter Brass Threaded - FABT","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8DLET","jaquar-jaquar-florentine-prime-sink-cock-flp-chr-5347pmd-wall-mount-8dlet","Jaquar Florentine Prime Sink Cock, FLP-CHR-5347PMD, Wall Mount","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8F9H6","homerun-powder-coated-5-shelf-slotted-angle-storage-rack-6ft-x-3ft-x-1ft-mild-steel-orange-white-30-kg-per-shelf-8f9h6","Powder Coated 5 Shelf Slotted Angle Storage Rack, 6ft x 3ft x 1ft, Mild Steel, Orange & White, 30 kg per Shelf","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","8F9H6","homerun-powder-coated-5-shelf-slotted-angle-storage-rack-6ft-x-3ft-x-1ft-mild-steel-orange-white-30-kg-per-shelf-8f9h6","Powder Coated 5 Shelf Slotted Angle Storage Rack, 6ft x 3ft x 1ft, Mild Steel, Orange & White, 30 kg per Shelf","Name says 30kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 30. Cheapest variant: 3979.00",""
"review","missing-image","8FHU5","jaquar-jaquar-shower-set-with-single-lever-diverter-opal-prime-range-8fhu5","Jaquar shower set (with single lever diverter) - Opal Prime range","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8HBV7","homerun-wipro-garnet-wave-slim-recessed-led-panel-round-2-years-warranty-8hbv7","Wipro Garnet Wave Slim Recessed LED Panel, Round (2 Years Warranty)","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8HLS7","ebco-ebco-cabinet-shelf-support-pin-8hls7","Ebco Cabinet Shelf Support Pin","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8KK4Z","anchor-anchor-deko-single-mounting-plate-white-8kk4z","Anchor Deko Single Mounting Plate, White","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8LRBW","homerun-premium-door-butt-hinges-stainless-steel-8lrbw","Premium Door Butt Hinges, Stainless Steel","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8N9QB","roff-roff-t03-vfa-tile-adhesive-grey-20-kg-bag-8n9qb","Roff T03 VFA Tile Adhesive, Grey, 20 Kg Bag","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","8N9QB","roff-roff-t03-vfa-tile-adhesive-grey-20-kg-bag-8n9qb","Roff T03 VFA Tile Adhesive, Grey, 20 Kg Bag","Name says 20Kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 20. Cheapest variant: 650.00",""
"review","missing-image","8QDK8","homerun-makita-m3601b-900w-plunge-router-6mm-8mm-collet-35mm-plunge-27000-rpm-8qdk8","Makita M3601B 900W Plunge Router | 6mm & 8mm Collet, 35mm Plunge, 27000 RPM","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8STP6","anchor-anchor-panasonic-fireguard-fr-lsh-wire-180-meters-8stp6","Anchor Panasonic Fireguard FR-LSH Wire 180 Meters","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8T9NS","ashirvad-ashirvad-flowguard-plus-male-adapter-brass-threaded-mabt-8t9ns","Ashirvad Flowguard Plus Male Adapter Brass Threaded - MABT","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8VBDF","philips-philips-astraspot-3-in-1-cob-light-tunable-white-8vbdf","Philips Astraspot 3-In-1 COB Light, Tunable, White","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8VLXH","homerun-zipco-wooden-gypsum-pop-screws-1-box-8vlxh","Zipco Wooden/Gypsum (POP) Screws, 1 Box","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","8YW74","homerun-futura-altis-01a-stainless-steel-chrome-finish-pullout-faucet-table-mount-8yw74","Futura ALTIS-01A Stainless Steel Chrome Finish Pullout Faucet, Table Mount","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9354Q","jaquar-jaquar-continental-single-towel-rail-600mm-long-acn-chr-1111sm-9354q","Jaquar Continental Single Towel Rail 600mm Long, ACN-CHR-1111SM","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","94LKQ","ashirvad-ashirvad-flowguard-plus-cpvc-reducer-coupler-94lkq","Ashirvad Flowguard Plus CPVC Reducer Coupler","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9EZCB","homerun-wd-40-multi-purpose-spray-420-ml-9ezcb","WD 40 Multi Purpose Spray, 420 ml","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9H645","homerun-wipro-garnet-led-batten-4ft-cool-daylight-9h645","Wipro Garnet LED Batten (4ft, Cool Daylight)","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9H8SC","hettich-hettich-ka-4532-german-telescopic-channel-soft-close-35kg-zinc-9h8sc","Hettich KA 4532 German Telescopic Channel, Soft Close, 35kg, Zinc","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","9H8SC","hettich-hettich-ka-4532-german-telescopic-channel-soft-close-35kg-zinc-9h8sc","Hettich KA 4532 German Telescopic Channel, Soft Close, 35kg, Zinc","Name says 35kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 35. Cheapest variant: 1058.00",""
"review","missing-image","9KXFQ","asian-paints-asian-paints-premium-emulsion-paints-colour-9kxfq","Asian Paints Premium Emulsion Paints, Colour","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9PJ3T","havells-havells-cat6-lan-cable-305m-9pj3t","Havells CAT6 LAN Cable, 305M","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9R5VC","homerun-wipro-garnet-wave-infinity-3-in-1-led-panel-round-9r5vc","Wipro Garnet Wave Infinity 3-in-1 LED Panel, Round","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9V2BV","finolex-finolex-rg-6-ccs-axial-cable-100m-9v2bv","Finolex RG-6 CCS Axial Cable, 100m","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","9Y5E4","homerun-asian-tractor-uno-acrylic-distemper-paint-white-20kg-9y5e4","Asian Tractor Uno Acrylic Distemper Paint White-20kg","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","unit-mismatch","9Y5E4","homerun-asian-tractor-uno-acrylic-distemper-paint-white-20kg-9y5e4","Asian Tractor Uno Acrylic Distemper Paint White-20kg","Name says 20kg but the row is priced PER_KG. Either re-unit it, or the price is for the pack and should be divided by 20. Cheapest variant: 980.00",""
"review","missing-image","A2AD2","ashirvad-ashirvad-flowguard-plus-cpvc-90-elbow-a2ad2","Ashirvad Flowguard Plus CPVC 90° Elbow","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","A37M8","homerun-premium-door-tower-bolt-a37m8","Premium Door Tower Bolt","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","A3T4V","homerun-dowells-copper-fork-terminal-spade-cable-lug-200-nos-pack-a3t4v","Dowells Copper Fork Terminal (Spade Cable Lug) - 200 Nos/Pack","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","A6L85","ashirvad-ashirvad-flowguard-plus-cpvc-reducer-90-elbow-a6l85","Ashirvad Flowguard Plus CPVC Reducer 90° Elbow","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","A827U","homerun-wipro-garnet-ip65-led-strip-light-driver-220-240v-ac-a827u","Wipro Garnet IP65 LED Strip Light Driver, 220-240V AC","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","AB6SF","dr-fixit-dr-fixit-301-pidicrete-urp-sbr-latex-ab6sf","Dr. Fixit 301 Pidicrete URP SBR Latex","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","AC45G","homerun-dongcheng-impact-wrench-1-2-inch-dpb12-ac45g","Dongcheng Impact Wrench 1/2 inch - DPB12","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCGENCABVS8JF","generic-cable-tie-accgencabvs8jf","Cable tie","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCGENCLIJI2RN","generic-clip-accgencliji2rn","Clip","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCGENINS27DJX","generic-insulation-tape-accgenins27djx","Insulation Tape","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCKOHGLAWWEON","kohler-glass-shelf-acckohglawweon","Glass shelf","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCLOCMIXMK0RU","generic-mixture-leg-acclocmixmk0ru","Mixture Leg","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCLOCPLIB3MAP","generic-plier-acclocplib3map","Plier","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCLOCSTESKRX0","generic-steel-wire-acclocsteskrx0","Steel wire","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCLOCTAPXCMUB","generic-tape-accloctapxcmub","Tape","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACCMXXINDDG8BS","3m-industrial-tape-accmxxinddg8bs","Industrial tape","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACLDT","roff-roff-tiles-spacer-100-nos-pack-acldt","Roff Tiles Spacer, 100 Nos/Pack","No Quoin image; a source URL exists but is gated behind SHOW_SOURCE_IMAGES",""
"review","missing-image","ACN-1111BNM","jaquar-single-towel-rail-450mm-long-405-55-194-210-06-45-acn-1111bnm","Single Towel Rail 450mm Long 405 55 194 210 06Ø 45","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","ACN-1111BNM","jaquar-single-towel-rail-450mm-long-405-55-194-210-06-45-acn-1111bnm","Single Towel Rail 450mm Long 405 55 194 210 06Ø 45","Active product with no variants — cannot be priced or bought",""
"review","missing-image","ACN-CHR-1143N","jaquar-w-c-brush-holder-acn-chr-1143n","W.C. Brush Holder","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ACN-CHR-1155S","jaquar-spare-toilet-roll-holder-stainless-steel-acn-chr-1155s","Spare Toilet Roll Holder, Stainless Steel","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ACN-CHR-1171N","jaquar-glass-shelf-600mm-long-acn-chr-1171n","Glass Shelf 600mm Long","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ACN-CHR-1181FHS","jaquar-towel-rack-600mm-long-without-lower-hangers-but-with-3-hooks-stainless-steel-acn-chr-1181fhs","Towel Rack 600mm Long without Lower Hangers but with 3 hooks, Stainless Steel","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ACN-CHR-1181FS","jaquar-hangers-towel-rack-600mm-long-without-hangers-stainless-steel-acn-chr-1181fs","Hangers, Towel Rack 600mm Long without Hangers, Stainless Steel","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ACN-CHR-1181S","jaquar-towel-rack-600mm-long-with-lower-stainless-steel-acn-chr-1181s","Towel Rack 600mm Long with Lower Stainless Steel","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ACS-FRANCE","jaquar-381-4c-optimum-flow-and-temperature-higher-durability-0-3-chrome-10-nickel-jaquar-care-35-ylppa-c-t-chrome-finish-upper-shiny-protection-layer-provides-a-mirror-finish-to-every-faucet-high-plating-thickness-nickel-10-microns-and-chrome-0-3-microns-provides-tolerance-to-ext","38¼c Optimum Flow and Temperature Higher Durability (0.3µ Chrome + 10µ Nickel) Jaquar Care 35 ylppA C&T* Chrome Finish • Upper shiny protection layer provides a mirror finish to every faucet. • High plating thickness (Nickel: 10 microns and Chrome: 0.3 microns) provides tolerance to extreme climate and water conditions • 450+ hours of salt spray test ensures our finishes are highly durable and corrosion resistant for a much longer time. Jaquar’s range of products are so precision-engineered and made to such exacting quality standards that they come with a 10 Year Warranty. Offering customers complete peace of mind. *Unmatched Warranty Armed with a large service network of trained personnel who offer on-site plumbing guidelines and preventive maintenance services besides regular check-ups, Jaquar ensures uninterrupted bathing pleasure","No image of any kind — renders the 'photo coming soon' tile",""
